,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,profit_per
2645,220.0,119.0,0.0,593.0,908.0,33386128.0,36372,3226,0.0,491.0,15000000.0,2009.0,764.0,4.9,3000,18386128.0,222.57418666666666
2646,349.0,115.0,212.0,612.0,2000.0,37877959.0,86664,4896,1.0,252.0,15000000.0,2014.0,820.0,7.1,38000,22877959.0,252.51972666666668
2647,241.0,114.0,29.0,616.0,956.0,32721635.0,67822,3861,0.0,279.0,15000000.0,2009.0,878.0,6.6,0,17721635.0,218.14423333333335
2648,103.0,90.0,6.0,458.0,1000.0,31585300.0,38248,2666,0.0,250.0,15000000.0,2005.0,650.0,6.1,0,16585300.0,210.56866666666667
2649,151.0,94.0,28.0,731.0,2000.0,30259652.0,26905,5440,5.0,614.0,15000000.0,2002.0,864.0,4.1,0,15259652.0,201.73101333333335
2651,185.0,98.0,0.0,594.0,18000.0,30857814.0,294163,20060,0.0,718.0,16000000.0,1987.0,636.0,8.1,33000,14857814.0,192.86133750000002
2652,112.0,126.0,18000.0,697.0,18000.0,30226144.0,47626,22745,1.0,118.0,15000000.0,2007.0,2000.0,7.6,0,15226144.0,201.50762666666665
2653,676.0,100.0,0.0,228.0,33000.0,35054909.0,431578,34337,0.0,1264.0,15000000.0,2011.0,745.0,7.8,81000,20054909.0,233.69939333333335
2654,74.0,89.0,10.0,231.0,811.0,29302097.0,23408,2167,8.0,105.0,15000000.0,2004.0,636.0,4.6,810,14302097.0,195.34731333333332
2655,65.0,111.0,13.0,106.0,818.0,29106737.0,15582,1450,0.0,132.0,15000000.0,1998.0,511.0,6.0,849,14106737.0,194.04491333333334
2656,274.0,100.0,35.0,306.0,10000.0,28637507.0,212167,11471,1.0,713.0,15000000.0,2007.0,1000.0,7.0,0,13637507.0,190.91671333333332
2657,50.0,115.0,49.0,100.0,116.0,30127963.0,12596,525,0.0,64.0,15000000.0,2014.0,110.0,6.7,0,15127963.0,200.85308666666668
2658,96.0,106.0,61.0,649.0,907.0,32645546.0,8427,3462,5.0,88.0,14000000.0,2005.0,807.0,6.4,1000,18645546.0,233.18247142857143
2659,68.0,124.0,107.0,865.0,1000.0,27441122.0,14322,5135,0.0,116.0,15000000.0,2000.0,886.0,7.2,0,12441122.0,182.94081333333335
2660,111.0,107.0,5.0,141.0,893.0,28014536.0,73347,2044,1.0,296.0,15000000.0,1997.0,822.0,7.4,0,13014536.0,186.76357333333334
2661,128.0,99.0,3.0,628.0,14000.0,33860010.0,33088,16461,3.0,143.0,15000000.0,2009.0,982.0,4.8,0,18860010.0,225.73340000000002
2662,160.0,90.0,31.0,162.0,193.0,26421314.0,28964,608,0.0,457.0,15000000.0,2000.0,184.0,4.0,949,11421314.0,176.14209333333332
2663,93.0,101.0,26.0,266.0,838.0,24881000.0,57140,1812,0.0,195.0,15000000.0,1996.0,328.0,6.2,6000,9881000.0,165.87333333333333
2664,278.0,119.0,11000.0,400.0,19000.0,23089926.0,166269,20391,3.0,735.0,15000000.0,2005.0,567.0,7.7,0,8089926.0,153.93284
2665,81.0,103.0,20.0,125.0,512.0,26161406.0,13874,1002,2.0,52.0,15000000.0,2010.0,316.0,6.7,0,11161406.0,174.40937333333332
2666,58.0,134.0,133.0,258.0,12000.0,22954968.0,45703,12749,1.0,156.0,11500000.0,1993.0,310.0,7.9,0,11454968.0,199.60841739130436
2667,153.0,155.0,0.0,170.0,3000.0,26384919.0,189032,3677,15.0,560.0,15000000.0,1997.0,360.0,7.9,0,11384919.0,175.89946
2668,25.0,94.0,11.0,232.0,1000.0,22189039.0,17074,2210,0.0,55.0,15000000.0,1993.0,605.0,5.5,466,7189039.0,147.92692666666667
2669,46.0,95.0,15.0,461.0,1000.0,20998709.0,6095,3845,0.0,76.0,15000000.0,2006.0,786.0,6.2,1000,5998709.0,139.99139333333332
2670,161.0,89.0,7.0,399.0,919.0,20801344.0,49721,2559,0.0,211.0,15000000.0,2007.0,557.0,5.1,0,5801344.0,138.67562666666666
2671,108.0,97.0,83.0,579.0,912.0,21468807.0,13048,2682,2.0,227.0,14000000.0,2000.0,786.0,4.1,243,7468807.0,153.34862142857142
2672,69.0,90.0,13.0,613.0,882.0,19158074.0,17983,2661,2.0,127.0,15000000.0,2002.0,874.0,6.7,0,4158074.0,127.72049333333332
2673,78.0,92.0,8.0,129.0,472.0,18843314.0,27486,1045,1.0,284.0,20000000.0,2006.0,239.0,4.7,0,-1156686.0,94.21657
2674,129.0,100.0,10.0,415.0,826.0,20566327.0,15385,2958,2.0,84.0,15000000.0,2016.0,622.0,6.4,0,5566327.0,137.10884666666666
2675,135.0,117.0,19.0,461.0,3000.0,20218921.0,14814,4204,4.0,114.0,15000000.0,2010.0,646.0,6.3,0,5218921.0,134.79280666666668
2676,96.0,84.0,119.0,918.0,989.0,17411331.0,17328,4660,3.0,237.0,15000000.0,1998.0,982.0,5.5,673,2411331.0,116.07554
2677,417.0,140.0,310.0,619.0,33000.0,21383298.0,187170,34413,3.0,376.0,15000000.0,2012.0,748.0,7.3,47000,6383298.0,142.55532
2678,172.0,108.0,79.0,537.0,775.0,24984868.0,50056,3033,2.0,152.0,15000000.0,2014.0,614.0,6.3,0,9984868.0,166.56578666666667
2679,88.0,109.0,11.0,159.0,471.0,16459004.0,13320,1069,1.0,415.0,15000000.0,1999.0,308.0,4.9,327,1459004.0,109.72669333333333
2680,388.0,131.0,0.0,383.0,10000.0,15700000.0,332065,11114,0.0,876.0,15000000.0,2008.0,602.0,7.6,16000,700000.0,104.66666666666666
2681,45.0,114.0,73.0,563.0,695.0,15100000.0,22797,3444,1.0,96.0,15000000.0,1984.0,654.0,6.0,0,100000.0,100.66666666666666
2682,414.0,97.0,181.0,748.0,11000.0,14938570.0,111625,14025,1.0,369.0,15000000.0,2012.0,820.0,6.2,20000,-61430.0,99.59046666666667
2683,291.0,122.0,210.0,123.0,22000.0,17237244.0,57210,22574,3.0,158.0,15000000.0,2014.0,164.0,6.8,13000,2237244.0,114.91496000000001
2684,97.0,87.0,374.0,484.0,826.0,14249005.0,39788,2689,1.0,619.0,15000000.0,2001.0,503.0,4.5,0,-750995.0,94.99336666666667
2685,37.0,85.0,12.0,23.0,354.0,12701880.0,2037,568,0.0,22.0,15000000.0,2008.0,173.0,5.7,175,-2298120.0,84.6792
2687,90.0,101.0,36.0,377.0,1000.0,12801190.0,16340,2764,1.0,355.0,15000000.0,2000.0,786.0,4.6,356,-2198810.0,85.34126666666667
2688,81.0,121.0,16.0,526.0,907.0,12549485.0,4603,3633,4.0,91.0,15000000.0,2006.0,585.0,6.2,489,-2450515.0,83.66323333333334
2689,221.0,107.0,92.0,358.0,11000.0,13766014.0,106111,17627,0.0,181.0,15000000.0,2011.0,5000.0,7.0,49000,-1233986.0,91.77342666666667
2690,230.0,111.0,0.0,727.0,796.0,13034417.0,55665,2633,1.0,118.0,15000000.0,2009.0,787.0,6.9,10000,-1965583.0,86.89611333333333
2692,119.0,97.0,164.0,308.0,436.0,12212417.0,30643,1172,3.0,144.0,15000000.0,2003.0,324.0,6.7,622,-2787583.0,81.41611333333333
2693,97.0,97.0,745.0,745.0,12000.0,11614236.0,9294,15209,2.0,140.0,15000000.0,1999.0,821.0,5.6,251,-3385764.0,77.42824
2694,119.0,125.0,34.0,65.0,427.0,13337299.0,9649,729,7.0,226.0,20000000.0,2004.0,66.0,6.6,1000,-6662701.0,66.68649500000001
2695,42.0,124.0,11000.0,563.0,11000.0,10763469.0,13692,12685,0.0,55.0,15000000.0,1989.0,860.0,6.4,877,-4236531.0,71.75646
2696,24.0,76.0,9.0,47.0,595.0,11144518.0,2724,1139,0.0,53.0,15000000.0,1998.0,417.0,2.8,436,-3855482.0,74.29678666666668
2697,208.0,107.0,561.0,353.0,746.0,15608545.0,53471,2377,3.0,224.0,15000000.0,2012.0,561.0,5.4,29000,608545.0,104.05696666666667
2698,42.0,91.0,23.0,629.0,925.0,10443316.0,7159,2913,2.0,88.0,15000000.0,1998.0,660.0,5.0,247,-4556684.0,69.62210666666667
2699,44.0,96.0,4.0,670.0,989.0,10494147.0,7403,3142,1.0,162.0,15000000.0,2000.0,841.0,5.1,648,-4505853.0,69.96097999999999
2700,230.0,142.0,0.0,1000.0,22000.0,9929000.0,152306,29475,0.0,513.0,15000000.0,1985.0,5000.0,8.0,16000,-5071000.0,66.19333333333334
2701,46.0,103.0,80.0,782.0,1000.0,10411980.0,22649,4676,0.0,212.0,15000000.0,2004.0,872.0,5.9,1000,-4588020.0,69.4132
2703,249.0,117.0,0.0,12000.0,22000.0,17439163.0,537419,47728,1.0,1028.0,15000000.0,1998.0,12000.0,8.2,35000,2439163.0,116.26108666666666
2704,197.0,116.0,153.0,539.0,3000.0,9396487.0,52421,5012,0.0,200.0,15000000.0,2006.0,788.0,7.0,0,-5603513.0,62.64324666666666
2705,71.0,118.0,41.0,274.0,556.0,9059588.0,17261,1873,1.0,125.0,15000000.0,2002.0,463.0,6.6,455,-5940412.0,60.39725333333333
2706,190.0,108.0,187.0,254.0,11000.0,9172810.0,24150,12178,0.0,118.0,16000000.0,2007.0,883.0,6.7,923,-6827190.0,57.330062500000004
2707,50.0,94.0,9.0,612.0,11000.0,8735529.0,8055,13524,4.0,89.0,15000000.0,2000.0,897.0,5.5,816,-6264471.0,58.23686
2708,63.0,97.0,2.0,461.0,890.0,8586376.0,26598,3161,4.0,132.0,20000000.0,2002.0,852.0,4.9,1000,-11413624.0,42.93188
2709,104.0,97.0,32.0,692.0,14000.0,8378141.0,18966,16502,5.0,141.0,15000000.0,2002.0,1000.0,6.9,0,-6621859.0,55.85427333333334
2711,49.0,91.0,6.0,596.0,8000.0,8080116.0,6562,10732,0.0,66.0,15000000.0,2006.0,625.0,5.6,647,-6919884.0,53.86744
2712,300.0,107.0,454.0,39.0,65.0,7757130.0,307639,173,1.0,513.0,15000000.0,2008.0,49.0,8.0,32000,-7242870.0,51.7142
2713,43.0,95.0,24.0,426.0,931.0,9123834.0,4065,3322,6.0,33.0,15000000.0,2013.0,539.0,5.3,0,-5876166.0,60.82556
2714,132.0,102.0,11.0,1000.0,15000.0,6409206.0,32311,33153,4.0,104.0,15000000.0,2008.0,14000.0,6.2,0,-8590794.0,42.72804
2715,97.0,88.0,96.0,360.0,24000.0,6373693.0,11498,25637,1.0,53.0,15000000.0,2009.0,971.0,5.3,0,-8626307.0,42.49128666666667
2716,242.0,106.0,835.0,363.0,13000.0,7556708.0,30284,14544,1.0,102.0,15000000.0,2012.0,826.0,6.6,10000,-7443292.0,50.37805333333333
2717,218.0,92.0,11000.0,386.0,860.0,5306447.0,58967,2717,1.0,169.0,15000000.0,2009.0,658.0,7.2,10000,-9693553.0,35.37631333333333
2718,49.0,105.0,52.0,275.0,477.0,5217498.0,3668,2312,4.0,85.0,15000000.0,2000.0,397.0,4.6,157,-9782502.0,34.78332
2719,172.0,107.0,0.0,289.0,572.0,5023275.0,34194,1627,2.0,199.0,15000000.0,2005.0,324.0,7.5,0,-9976725.0,33.4885
2720,68.0,120.0,0.0,693.0,49000.0,4956401.0,12601,51657,2.0,89.0,15000000.0,1999.0,1000.0,6.5,0,-10043599.0,33.04267333333333
2721,223.0,103.0,1000.0,611.0,21000.0,4235837.0,175962,23932,2.0,336.0,15000000.0,2005.0,1000.0,7.6,0,-10764163.0,28.238913333333333
2722,59.0,92.0,6.0,577.0,890.0,4002955.0,33745,3654,0.0,198.0,20000000.0,1999.0,729.0,6.2,0,-15997045.0,20.014775
2723,252.0,147.0,0.0,669.0,6000.0,7219578.0,235992,8484,1.0,1768.0,15000000.0,2001.0,889.0,8.0,16000,-7780422.0,48.13052
2725,223.0,98.0,11000.0,557.0,12000.0,3247816.0,36145,19310,0.0,108.0,22000000.0,2010.0,6000.0,6.3,0,-18752184.0,14.7628
2726,328.0,103.0,132.0,844.0,10000.0,2412045.0,109873,12867,0.0,320.0,15000000.0,2010.0,882.0,7.2,33000,-12587955.0,16.0803
2728,150.0,111.0,122.0,25.0,918.0,2203641.0,42792,1252,0.0,162.0,15000000.0,2008.0,278.0,6.7,0,-12796359.0,14.69094
2729,21.0,98.0,70.0,90.0,876.0,1953732.0,4996,1351,0.0,62.0,15000000.0,1986.0,324.0,5.3,843,-13046268.0,13.02488
2730,28.0,111.0,0.0,617.0,783.0,1954202.0,5917,4834,0.0,71.0,15000000.0,1999.0,664.0,6.3,391,-13045798.0,13.028013333333332
2731,250.0,111.0,0.0,287.0,6000.0,1294640.0,69569,6748,0.0,436.0,15000000.0,2007.0,294.0,6.5,0,-13705360.0,8.630933333333333
2734,260.0,145.0,756.0,18.0,136.0,26435.0,111841,203,1.0,413.0,6000000.0,1927.0,23.0,8.3,12000,-5973565.0,0.4405833333333334
2735,141.0,84.0,180.0,58.0,510.0,1197786.0,55928,962,2.0,157.0,12000000.0,2004.0,297.0,7.2,0,-10802214.0,9.98155
2736,52.0,115.0,39.0,642.0,12000.0,529766.0,22345,14889,2.0,144.0,7000000.0,1995.0,970.0,6.8,0,-6470234.0,7.568085714285715
2737,205.0,105.0,141.0,56.0,1000.0,613556.0,9427,1172,1.0,87.0,15000000.0,2015.0,103.0,6.4,0,-14386444.0,4.090373333333333
2738,109.0,98.0,34.0,730.0,936.0,353743.0,20730,3578,1.0,111.0,15000000.0,2001.0,826.0,6.9,664,-14646257.0,2.358286666666667
2740,110.0,110.0,0.0,7.0,64.0,102055.0,24570,134,0.0,72.0,300000000.0,2008.0,45.0,6.2,0,-299897945.0,0.03401833333333334
2743,177.0,103.0,129.0,1000.0,14000.0,73548.0,47574,18639,0.0,209.0,15000000.0,2008.0,1000.0,6.1,0,-14926452.0,0.49032
2745,62.0,90.0,68.0,642.0,17000.0,28870.0,14280,32814,5.0,41.0,15000000.0,2011.0,14000.0,5.1,0,-14971130.0,0.19246666666666667
2746,19.0,105.0,24.0,125.0,776.0,22723.0,2236,1732,1.0,40.0,25000000.0,2001.0,595.0,4.5,193,-24977277.0,0.090892
2747,50.0,93.0,17.0,66.0,1000.0,20380.0,7519,1245,1.0,39.0,15000000.0,2007.0,165.0,5.9,445,-14979620.0,0.13586666666666666
2755,147.0,101.0,11000.0,512.0,13000.0,70906973.0,437418,15500,1.0,609.0,14600000.0,1993.0,571.0,8.1,38000,56306973.0,485.66419863013704
2756,222.0,115.0,13.0,642.0,20000.0,66009973.0,38202,38963,3.0,135.0,14800000.0,2015.0,17000.0,5.7,41000,51209973.0,446.0133310810811
2757,106.0,120.0,1000.0,954.0,29000.0,46338728.0,167750,33791,2.0,506.0,14500000.0,1996.0,1000.0,6.8,10000,31838728.0,319.57743448275863
2758,136.0,111.0,15.0,121.0,1000.0,7691700.0,12937,2140,2.0,73.0,10000000.0,2010.0,767.0,7.5,0,-2308300.0,76.917
2760,131.0,131.0,16000.0,638.0,16000.0,101157447.0,277505,28544,1.0,495.0,14400000.0,1992.0,11000.0,8.3,10000,86757447.0,702.4822708333334
2761,140.0,139.0,3000.0,236.0,3000.0,74205.0,18646,4211,1.0,81.0,14200000.0,2005.0,769.0,7.4,1000,-14125795.0,0.5225704225352112
2762,418.0,120.0,0.0,40.0,668.0,141319195.0,641997,820,0.0,1017.0,15000000.0,2008.0,56.0,8.0,13000,126319195.0,942.1279666666667
2763,94.0,119.0,213.0,249.0,886.0,156645693.0,55101,1639,0.0,201.0,14000000.0,1987.0,276.0,6.9,3000,142645693.0,1118.8978071428571
2764,82.0,125.0,0.0,700.0,8000.0,178406268.0,213476,11135,2.0,271.0,14000000.0,1990.0,995.0,6.9,11000,164406268.0,1274.3304857142857
2766,32.0,108.0,5.0,57.0,442.0,109306210.0,44096,717,1.0,62.0,15800000.0,1988.0,162.0,5.5,489,93506210.0,691.8114556962025
2768,72.0,145.0,0.0,560.0,10000.0,70001698.0,76842,12098,0.0,173.0,14000000.0,1989.0,854.0,7.2,4000,56001698.0,500.0121285714286
2769,39.0,98.0,226.0,496.0,953.0,68856263.0,69733,2496,1.0,97.0,15000000.0,1993.0,730.0,6.9,0,53856263.0,459.04175333333336
2770,264.0,101.0,71.0,725.0,10000.0,51527787.0,45603,14159,0.0,268.0,15000000.0,2009.0,960.0,5.5,0,36527787.0,343.51858000000004
2773,86.0,109.0,41.0,748.0,997.0,61356221.0,19505,3544,0.0,162.0,14000000.0,2007.0,826.0,5.2,0,47356221.0,438.25872142857145
2774,112.0,123.0,43.0,238.0,456.0,46800000.0,76477,1326,2.0,275.0,14000000.0,1977.0,244.0,7.1,0,32800000.0,334.2857142857143
2776,101.0,99.0,9.0,648.0,975.0,38048637.0,47814,3500,4.0,426.0,14000000.0,1998.0,912.0,5.5,0,24048637.0,271.7759785714286
2779,10.0,107.0,116.0,25.0,327.0,34793160.0,15730,552,1.0,31.0,14000000.0,1991.0,172.0,6.7,0,20793160.0,248.52257142857144
2780,43.0,81.0,54.0,636.0,8000.0,30628981.0,15047,10792,1.0,160.0,14000000.0,1999.0,670.0,5.0,2000,16628981.0,218.77843571428573
2781,331.0,105.0,58.0,583.0,11000.0,29959436.0,82327,12894,1.0,350.0,13000000.0,2011.0,1000.0,6.4,18000,16959436.0,230.45719999999997
2782,38.0,82.0,12.0,8.0,23.0,25571351.0,3135,49,0.0,78.0,14000000.0,2002.0,12.0,6.6,184,11571351.0,182.65250714285713
2783,12.0,109.0,309.0,279.0,592.0,27515786.0,8904,1620,0.0,31.0,14000000.0,1993.0,556.0,5.9,0,13515786.0,196.54132857142855
2784,40.0,95.0,10.0,111.0,706.0,25482931.0,9693,1421,2.0,33.0,14000000.0,2002.0,266.0,5.7,530,11482931.0,182.0209357142857
2785,34.0,100.0,0.0,364.0,723.0,19900000.0,17262,2348,1.0,53.0,20000000.0,1995.0,422.0,4.5,1000,-100000.0,99.5
2787,125.0,91.0,31.0,50.0,874.0,16298046.0,22207,1608,0.0,747.0,14000000.0,2005.0,613.0,5.0,0,2298046.0,116.4146142857143
2788,56.0,90.0,119.0,636.0,869.0,15549702.0,24038,3007,2.0,123.0,14000000.0,2003.0,779.0,4.6,411,1549702.0,111.0693
2789,160.0,108.0,123.0,690.0,26000.0,15483540.0,56338,41359,4.0,215.0,14000000.0,2009.0,14000.0,6.5,4000,1483540.0,110.5967142857143
2790,71.0,103.0,44.0,625.0,953.0,20246959.0,5721,3299,2.0,20.0,14000000.0,2010.0,849.0,4.9,1000,6246959.0,144.6211357142857
2791,37.0,96.0,0.0,654.0,3000.0,15062898.0,11729,6861,0.0,106.0,14000000.0,1998.0,2000.0,6.0,645,1062898.0,107.59212857142857
2792,62.0,117.0,160.0,55.0,718.0,14348123.0,9323,1148,6.0,157.0,12000000.0,1999.0,330.0,6.9,970,2348123.0,119.56769166666668
2793,73.0,93.0,85.0,514.0,1000.0,15171475.0,19805,2777,0.0,122.0,8500000.0,1996.0,855.0,5.7,0,6671475.0,178.4879411764706
2795,25.0,115.0,0.0,534.0,1000.0,13640000.0,6011,3267,0.0,39.0,14000000.0,1994.0,848.0,6.9,905,-360000.0,97.42857142857143
2797,205.0,85.0,52.0,489.0,1000.0,12610731.0,38985,3050,1.0,673.0,11000000.0,2001.0,935.0,4.4,0,1610731.0,114.6430090909091
2799,195.0,112.0,0.0,383.0,12000.0,11204499.0,38142,13528,0.0,270.0,14000000.0,2006.0,593.0,7.0,0,-2795501.0,80.03213571428572
2800,61.0,86.0,70.0,169.0,878.0,10397365.0,11693,2165,5.0,104.0,14000000.0,2001.0,834.0,5.4,613,-3602635.0,74.26689285714285
2801,77.0,86.0,90.0,635.0,962.0,9402410.0,11233,3715,1.0,32.0,14000000.0,2012.0,925.0,5.4,0,-4597590.0,67.16007142857143
2803,251.0,137.0,143.0,280.0,14000.0,5459824.0,92781,15337,0.0,320.0,26000000.0,2006.0,617.0,7.6,5000,-20540176.0,20.999323076923076
2804,63.0,90.0,49.0,191.0,12000.0,5108820.0,12519,12776,5.0,112.0,24000000.0,2000.0,215.0,5.9,853,-18891180.0,21.286749999999998
2805,47.0,107.0,956.0,113.0,10000.0,4741987.0,6782,10368,1.0,114.0,14000000.0,1999.0,233.0,6.6,860,-9258013.0,33.87133571428571
2806,108.0,98.0,176.0,15.0,543.0,4291965.0,9334,678,3.0,59.0,14000000.0,2006.0,113.0,6.7,447,-9708035.0,30.656892857142857
2807,64.0,84.0,12.0,102.0,159.0,3100650.0,7277,417,4.0,181.0,14000000.0,2001.0,102.0,3.9,231,-10899350.0,22.1475
2808,20.0,139.0,133.0,5.0,423.0,2474000.0,2427,446,1.0,27.0,14000000.0,1995.0,15.0,5.7,127,-11526000.0,17.67142857142857
2810,2.0,127.0,109.0,324.0,16000.0,1000000.0,524,17250,0.0,8.0,14000000.0,1978.0,469.0,6.5,76,-13000000.0,7.142857142857142
2811,262.0,150.0,608.0,43.0,149.0,3958500.0,17933,390,0.0,165.0,8200000.0,2014.0,44.0,6.8,0,-4241500.0,48.27439024390244
2813,69.0,132.0,333.0,284.0,380.0,274299.0,11077,1429,2.0,55.0,103000000.0,2002.0,326.0,7.3,0,-102725701.0,0.2663097087378641
2815,57.0,115.0,168.0,322.0,697.0,183088.0,11704,2243,0.0,36.0,15000000.0,2008.0,329.0,7.0,702,-14816912.0,1.2205866666666667
2816,116.0,186.0,50.0,338.0,13000.0,46495.0,12053,14638,1.0,119.0,14000000.0,2011.0,1000.0,6.5,0,-13953505.0,0.3321071428571428
2818,87.0,90.0,0.0,767.0,1000.0,1752214.0,60460,4377,0.0,104.0,14000000.0,2010.0,872.0,7.7,14000,-12247786.0,12.515814285714285
2819,357.0,134.0,0.0,11000.0,15000.0,83025853.0,259837,39789,0.0,2254.0,14000000.0,2005.0,13000.0,7.7,13000,69025853.0,593.0418071428571
2821,88.0,97.0,143.0,201.0,927.0,56631572.0,123390,1724,1.0,248.0,12000000.0,1995.0,281.0,6.8,0,44631572.0,471.9297666666667
2822,181.0,107.0,162.0,135.0,2000.0,15854988.0,36542,2447,2.0,378.0,13500000.0,2002.0,258.0,7.4,0,2354988.0,117.44435555555555
2823,107.0,99.0,38.0,390.0,3000.0,12282677.0,28159,4702,4.0,96.0,14000000.0,2015.0,837.0,5.1,0,-1717323.0,87.73340714285715
2825,132.0,124.0,133.0,170.0,14000.0,7060876.0,44795,14726,1.0,314.0,13500000.0,2000.0,230.0,7.4,0,-6439124.0,52.302785185185186
2826,401.0,110.0,454.0,816.0,2000.0,14989761.0,185845,4757,7.0,284.0,15000000.0,2012.0,906.0,7.2,52000,-10239.0,99.93174
2829,192.0,178.0,101.0,471.0,918.0,5501940.0,248354,2334,0.0,564.0,13500000.0,2004.0,653.0,8.3,14000,-7998060.0,40.755111111111106
2830,157.0,125.0,448.0,93.0,273.0,2086345.0,64556,529,1.0,140.0,10000000.0,2004.0,114.0,8.1,0,-7913655.0,20.86345
2832,62.0,121.0,272.0,227.0,49000.0,123922370.0,98348,50141,1.0,131.0,13000000.0,1987.0,263.0,7.3,0,110922370.0,953.2489999999999
2833,4.0,100.0,26.0,385.0,898.0,163591.0,912,2895,5.0,17.0,13400000.0,2010.0,391.0,3.6,502,-13236409.0,1.2208283582089552
2834,84.0,115.0,209.0,41.0,569.0,73000942.0,74351,714,1.0,233.0,13000000.0,2011.0,69.0,1.6,62000,60000942.0,561.5457076923077
2835,669.0,108.0,0.0,1000.0,20000.0,106952327.0,551363,38072,1.0,1140.0,13000000.0,2010.0,15000.0,8.0,106000,93952327.0,822.7102076923077
2837,149.0,220.0,0.0,3000.0,22000.0,57300000.0,790926,39960,1.0,650.0,13000000.0,1974.0,14000.0,9.0,14000,44300000.0,440.76923076923083
2838,101.0,112.0,49.0,237.0,656.0,91038276.0,47876,1307,0.0,320.0,13000000.0,2001.0,363.0,6.1,0,78038276.0,700.2944307692308
2839,102.0,99.0,212.0,54.0,130.0,49369900.0,36108,450,0.0,260.0,7000000.0,1988.0,125.0,5.7,0,42369900.0,705.2842857142857
2840,63.0,109.0,36.0,579.0,3000.0,61693523.0,6276,7833,0.0,55.0,13000000.0,2016.0,3000.0,6.8,16000,48693523.0,474.56556153846157
2841,106.0,83.0,8.0,612.0,3000.0,46729374.0,116625,6454,2.0,469.0,13000000.0,2000.0,934.0,5.5,0,33729374.0,359.4567230769231
2842,50.0,107.0,58.0,316.0,549.0,44726644.0,42614,1747,5.0,120.0,13000000.0,1988.0,439.0,6.8,0,31726644.0,344.0511076923077
2843,275.0,102.0,51.0,360.0,13000.0,44134898.0,72803,20330,3.0,171.0,13000000.0,2014.0,6000.0,7.3,33000,31134898.0,339.49921538461535
2844,90.0,100.0,38.0,460.0,833.0,48637684.0,16979,2800,4.0,42.0,12500000.0,2014.0,807.0,6.1,0,36137684.0,389.101472
2845,133.0,97.0,19.0,835.0,23000.0,38176108.0,222099,37907,6.0,549.0,16000000.0,1999.0,13000.0,7.2,10000,22176108.0,238.600675
2846,49.0,92.0,13.0,301.0,11000.0,28972187.0,28805,12687,1.0,159.0,13000000.0,2002.0,489.0,5.9,1000,15972187.0,222.8629769230769
2847,19.0,84.0,0.0,182.0,11000.0,27979400.0,37611,12322,2.0,72.0,8200000.0,1993.0,852.0,6.1,0,19779400.0,341.2121951219512
2848,186.0,86.0,174.0,2.0,619.0,54257433.0,12983,971,0.0,139.0,17000000.0,2016.0,350.0,6.8,0,37257433.0,319.1613705882353
2849,185.0,120.0,19.0,829.0,8000.0,23947.0,357579,12755,0.0,1100.0,13000000.0,2004.0,902.0,7.7,15000,-12976053.0,0.1842076923076923
2850,42.0,89.0,13.0,329.0,571.0,60008303.0,9285,2241,1.0,91.0,13000000.0,2000.0,442.0,4.9,0,47008303.0,461.6023307692307
2851,37.0,117.0,17.0,912.0,1000.0,49121934.0,6528,6554,9.0,32.0,13000000.0,2007.0,997.0,6.1,0,36121934.0,377.86103076923075
2852,45.0,97.0,84.0,782.0,899.0,27141959.0,19547,2936,2.0,168.0,18000000.0,1999.0,842.0,2.5,0,9141959.0,150.7886611111111
2853,57.0,91.0,6.0,459.0,904.0,27052167.0,24834,3353,5.0,168.0,13000000.0,1998.0,471.0,6.1,934,14052167.0,208.09359230769232
2854,25.0,100.0,15.0,388.0,694.0,26539321.0,7984,2486,1.0,42.0,13000000.0,1996.0,558.0,5.9,833,13539321.0,204.1486230769231
2855,59.0,72.0,5.0,435.0,659.0,28501605.0,31371,2646,0.0,166.0,13000000.0,1990.0,628.0,5.7,0,15501605.0,219.2431153846154
2856,58.0,84.0,12.0,334.0,1000.0,52543632.0,12676,2297,2.0,84.0,13200000.0,2014.0,345.0,5.6,0,39343632.0,398.05781818181816
2857,330.0,126.0,0.0,745.0,2000.0,25592632.0,220475,5371,0.0,1066.0,18000000.0,2007.0,850.0,7.2,20000,7592632.0,142.18128888888887
2858,489.0,108.0,232.0,123.0,149.0,25440971.0,289508,430,0.0,611.0,15000000.0,2015.0,145.0,7.7,109000,10440971.0,169.60647333333333
2859,242.0,112.0,0.0,213.0,512.0,22858926.0,254404,1171,2.0,840.0,13000000.0,1999.0,216.0,7.8,0,9858926.0,175.8378923076923
2860,40.0,90.0,7.0,405.0,939.0,22235901.0,4339,2815,2.0,31.0,6000000.0,2001.0,890.0,6.1,593,16235901.0,370.59835
2861,112.0,91.0,13.0,140.0,803.0,38916903.0,15664,1921,0.0,149.0,13000000.0,2014.0,587.0,5.8,0,25916903.0,299.36079230769235
2862,84.0,135.0,134.0,525.0,4000.0,16929123.0,21406,6214,2.0,169.0,14000000.0,2001.0,1000.0,6.5,0,2929123.0,120.92230714285715
2863,251.0,141.0,16000.0,78.0,378.0,13753931.0,132149,751,0.0,316.0,19000000.0,2006.0,85.0,7.9,5000,-5246069.0,72.38911052631579
